,CH,IT,DE,ES,AT,SE,UK,FR,CZ,PL,BE,NO
6033,1561.8297709427266,1291.9061820106524,49.927671443762016,192.4398175254211,1236.116133518181,3780.6368923868827,134.72670709800863,559.964054567782,50.52278847665113,207.3712856699008,1.0513402602134017,17607.86217932795
6034,1558.083243814683,1287.4709554424194,49.76800912781063,192.09142102217973,1229.921772531354,3779.812971536465,134.79979559903563,558.9753519023126,50.841726977828515,207.07582661798762,1.0509987230680635,17617.060774942067
6035,1555.7849671726103,1279.9265717702383,49.66980667781117,191.70440963263823,1224.0886945506807,3778.827616271636,134.73748145499198,557.7696776727331,51.162894046065205,207.3110738518683,1.0506605480035915,17624.201648970447
6036,1554.9958237740914,1267.1121596023763,49.56987247935634,192.08626238893737,1218.1492707040431,3777.2684592612604,134.6410502010441,557.8896247904459,51.65738859636889,209.25216987532386,1.0503229989479357,17631.152339392247
6037,1554.425841484567,1258.407521168567,49.434512805146966,192.12686941781993,1211.6910148779427,3774.901316670737,134.67297242666018,557.8239203288222,52.09616439617602,211.5711487098582,1.0499498469606607,17637.08659021921
6038,1552.6570399885134,1248.1742218130125,49.15085936556341,193.20299235168227,1203.6987600073262,3772.0256765073887,134.64038370303064,558.3012284344451,52.507209789493196,210.75419348224372,1.049682615186886,17644.337687585212
6039,1551.019909294525,1238.6461243682106,48.91065908071138,193.65756751388932,1188.741451692582,3769.2538256977505,134.6351986065322,558.4189292489153,53.29623726384187,210.06399693394803,1.0494354237566612,17648.888115948448
6040,1548.184772659313,1230.0851244195273,48.61980395382919,193.2289657247112,1174.4185011196155,3766.8352638853844,134.65912716461534,557.9158975304798,53.749587212891775,209.80266628882856,1.0492094597838542,17651.750187677288
6041,1544.7925566703682,1223.6661533663075,48.28394218475558,192.98256910179813,1161.471646364765,3764.7375129515067,134.61498640468955,557.3428916335348,54.00148050614779,209.0822457270882,1.04893438286926,17653.999705286034
6042,1541.4817969588462,1218.849571123503,47.953750149117695,192.7539872852835,1146.1183953198004,3763.4244839316634,134.61727549439166,556.9022584996154,54.174075300153106,207.19769645697525,1.0487907990522225,17659.13504866749
6043,1538.1827071398995,1213.904911066046,47.58988005049856,192.76844919597426,1132.3157379130605,3764.3399560410217,134.5944164017184,556.4666855566506,54.27385222078743,211.6321844941567,1.0487084144640018,17664.005189562362
6044,1536.1746633103833,1210.775303136291,47.275757020539004,193.01226346535375,1120.2741719087094,3765.5714936400814,134.62769685858623,556.1541122751241,54.396881778746334,211.55102378951477,1.0484961959005066,17665.96515112697
6045,1534.9692981817195,1209.221367648982,47.037518974484954,193.83952514856486,1109.3396388224476,3766.690914128402,134.6649187199268,556.5258888378776,54.47846789676419,211.23465895567924,1.0482014948921596,17665.348784522972
6046,1534.0552782958584,1207.4075094199284,46.870076663245314,194.468614011322,1099.9023516018979,3767.716205459554,134.70887882570656,557.8543618979814,54.526998144474774,210.83962746976616,1.0479497266129738,17662.15151635387
6047,1533.5327117051736,1205.073408971294,46.77782719329144,194.97136673721602,1093.18068391687,3768.5506978734347,134.7554101932598,560.5182815275149,54.547705198377514,210.66974677967386,1.0476736457702036,17653.953252318664
6048,1534.5356242619143,1203.8899739944393,46.72529092586725,196.5977034608156,1089.247785982228,3769.1745397891873,134.79973738951688,566.2878495734851,54.55302823508818,210.48364696291375,1.0474018073997275,17637.09316439806
6049,1537.1437425463143,1203.29605887068,46.70287900502541,199.37943726071313,1087.2687765283404,3770.2393705070745,134.84544199257215,576.1385476681387,54.56219770011042,210.194690534293,1.0470714973774031,17609.299299998253
6050,1540.6844264058152,1202.9191921929344,46.68311734534176,203.09044354515734,1086.1052022637161,3772.24928702376,134.89095934543667,590.5922813918945,54.56178868915576,209.86767987533318,1.046733781912341,17583.7332961751
6051,1544.468443455984,1202.9432141179932,46.66376621197978,207.0478329557459,1085.5324036092384,3774.888940807996,134.93853464757325,606.1718697524946,54.54589600923222,209.50413629888217,1.0463913436619203,17564.54816442017
6052,1547.8045076051876,1203.2829473029808,46.632670412130295,210.41010448478013,1084.878096118199,3779.2892845350516,134.98060268284814,619.8456922859688,54.499147959254934,209.03905331329753,1.0460156249861687,17553.36310648114
6053,1549.294117837873,1203.8470137328993,46.59267360573389,212.21440166741863,1084.3671610521474,3783.6690413979336,135.0236120932818,627.1960532317252,54.43683204394863,208.27983303911526,1.0456399063104165,17550.341212761414
6054,1551.1920636032512,1204.8386105597504,46.54429624634598,214.45517010343,1083.8630614926756,3787.9291124663055,135.0638461865839,634.0216344327428,54.39073018271048,207.42187322864672,1.045264187634664,17556.41993566697
